,Review
914,"['I', 'wrap', 'head', 'series', 'absolutely', 'best', 'series', 'Ive', 'seen', 'Its', 'bingeworthy', 'keep', 'attention', 'time', 'The', 'character', 'great', 'development', 'story', 'afraid', 'killing', 'character', 'duh', 'But', 'favorite', 'design', 'symbolism', 'The', 'color', 'outfit', 'game', 'room', 'From', 'box', 'corps', 'contrast', 'color', 'Everything', 'just', 'make', 'sense', 'No', 'safe', 'game', 'And', 'ending', 'quite', 'satisfying', 'circle', 'moment', 'I', 'recommend', 'watch', 'episode', 'If', 'enjoy', 'certainly', 'enjoy', 'series', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
978,"['Idea', 'solid', 'new', 'There', 'plenty', 'movie', 'people', 'getting', 'killed', 'killing', 'game', 'wealthy', 'folk', 'VIPs', 'ruined', 'big', 'portion', 'episode', 'disaster', 'I', 'dont', 'understand', 'went', 'poor', 'actor', 'spitting', 'lame', 'line', 'poor', 'English', 'introduce', 'Korean', 'VIPs', 'Last', 'episode', 'disappointing', 'winner', 'known', 'episode', 'game', 'pointless', 'watch', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
218,"['The', 'show', 'interesting', 'entertaining', 'main', 'character', 'idiot', 'I', 'wish', 'died', 'right', 'away', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
453,"['I', 'initially', 'gave', 'mid', 'way', 'nd', 'rewatch', 'clicked', 'I', 'NEVER', 'rewatch', 'time', 'Ive', 'watched', 'live', 'action', 'foreign', 'Thats', 'clicked', 'In', 'short', 'span', 'time', 'emotional', 'connection', 'character', 'despite', 'speaking', 'language', 'The', 'flaw', 'far', 'best', 'show', 'Ive', 'seen', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
629,"['The', 'idea', 'start', 'quite', 'new', 'predictable', 'nd', 'episode', 'contradicts', 'quite', 'premise', 'simpleI', 'expecting', 'mindblowing', 'series', 'did', 'reach', 'expectation', 'Quite', 'disappointing', 'acting', 'player', 'really', 'good', 'scene', 'surprising', 'sceneray', 'carefully', 'chosen', 'color', 'paletteOn', 'ending', 'doe', 'make', 'sense', 'whatsoever', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
163,"['It', 'acted', 'The', 'male', 'lead', 'excellent', 'I', 'did', 'figure', 'main', 'twist', 'storyline', 'earlier', 'Im', 'eagerly', 'waiting', 'series', 'Ive', 'watched', 'South', 'Korean', 'movie', 'number', 'year', 'enjoyed', 'Their', 'series', 'Kingdom', 'fabulous', 'Hollywood', 'need', 'learn', 'South', 'Korea', 'make', 'good', 'movie', 'series', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
884,"['Having', 'watched', 'Alice', 'Borderlands', 'year', 'amazing', 'I', 'excited', 'buzz', 'Its', 'entertaining', 'acting', 'cringey', 'element', 'drag', 'like', 'episode', 'decide', 'return', 'game', 'couldve', 'minute', 'segment', 'Its', 'fine', 'entertainment', 'stand', 'original', 'Definitely', 'case', 'social', 'medium', 'buzz', 'outdone', 'product', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
682,"['I', 'enjoyed', 'watching', 'series', 'just', 'way', 'overrated', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
527,"['This', 'great', 'story', 'I', 'thought', 'game', 'room', 'best', 'come', 'alive', 'The', 'thing', 'annoying', 'voicedubbed', 'dialog', 'Also', 'really', 'liked', 'character', 'Season', 'game', 'cause', 'main', 'guy', 'definitely', 'going', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1133,"['todaywe', 'living', 'magnificent', 'world', 'understand', 'people', 'thinking', 'greatgambling', 'cruelty', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1062,"['The', 'Escher', 'set', 'island', 'hideaway', 'come', 'Pinewood', 'stage', 'memorable', 'programme', 'sunk', 'ithe', 'moral', 'vacuum', 'coreSPOILERS', 'ABOUND', 'BELOW', 'Hundreds', 'despatched', 'deadwood', 'meaningful', 'encounter', 'granted', 'speaking', 'part', 'turn', 'dutifully', 'expire', 'supposedly', 'morally', 'conflicted', 'main', 'character', 'feel', 'bit', 'upset', 'buy', 'complicity', 'slaughter', 'chucking', 'shedloads', 'winning', 'sole', 'dependent', 'victim', 'Yes', 'doe', 'look', 'morose', 'affect', 'appropriate', 'hair', 'growth', 'point', 'really', 'saddened', 'unpleasantness', 'go', 'far', 'having', 'salon', 'dye', 'hair', 'red', 'terrible', 'job', 'rear', 'away', 'drama', 'ensure', 'use', 'mirror', 'visit', 'barber', 'KoreaThe', 'contortion', 'probability', 'required', 'support', 'reveal', 'old', 'man', 'kingpin', 'enterprise', 'point', 'rethinking', 'physical', 'world', 'radical', 'proposed', 'Einstein', 'logistics', 'financing', 'operation', 'underpinned', 'fact', 'conceived', 'idle', 'moment', 'troubled', 'second', 'thoughtThe', 'second', 'series', 'slam', 'dunk', 'Ill', 'follow', 'example', 'chose', 'return', 'game', 'life', 'outside', 'bed', 'rose', 'returning', 'unpleasant', 'stench', 'narrative', 'far', 'worse', 'proposition', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
96,"['The', 'interesting', 'storyline', 'draw', 'various', 'metaphor', 'society', 'capitalism', 'want', 'simply', 'watch', 'different', 'concept', 'The', 'writing', 'doe', 'make', 'care', 'charactersThe', 'acting', 'brilliant', 'overall', 'Camera', 'work', 'color', 'correctionediting', 'set', 'design', 'AMAZING', 'music', 'greatAll', 'said', 'I', 'dont', 'think', 'mind', 'blowing', 'Parts', 'LOUVE', 'just', 'like', 'wont', 'mind', 'Dont', 'let', 'way', 'decision', 'watch', 'I', 'think', 'miss', 'The', 'brutal', 'dark', 'disturbing', 'entertaining', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
802,"['The', 'Netflix', 'subscription', 'therapy', 'youll', 'need', 'pricelessTo', 'sum', 'briefly', 'possible', 'like', 'sundae', 'scoop', 'Shawshank', 'Redemption', 'The', 'Purge', 'Saw', 'movie', 'little', 'bit', 'Star', 'Wars', 'sprinkled', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
31,"['So', 'intense', 'crafted', 'meaning', 'dramatic', 'sadistic', 'emotionaltelevision', 'doesnt', 'better', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
244,"['Absolutely', 'brilliant', 'Loved', 'start', 'finish', 'excellent', 'acting', 'apart', 'American', 'actor', 'end', 'Dreadful', 'Great', 'story', 'hooked', 'binged', 'watched', 'lotLooks', 'like', 'theyll', 'second', 'series', 'I', 'wait', 'Superb', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1029,"['This', 'absolutely', 'amazing', 'highly', 'reccomend', 'big', 'flaw', 'eye', 'did', 'set', 'perfect', 'chair', 'mean', 'steak', 'dinner', 'scene', 'just', 'tell', 'triangular', 'table', 'laying', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
309,"['Sadly', 'stupidly', 'I', 'watched', 'episodeEasily', 'predictable', 'happens', 'who', 'whoThe', 'acting', 'woeful', 'worse', 'dubbing', 'If', 'I', 'remember', 'recommended', 'id', 'throw', 'stupid', 'game', 'wasting', 'hour', 'life', 'utter', 'drossIts', 'unique', 'different', 'Its', 'similar', 'zero', 'suspense', 'surpriseIf', 'I', 'save', 'just', 'single', 'soul', 'watching', 'job', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1151,"['Binge', 'watched', 'squidgame', 'today', 'The', 'idea', 'new', 'It', 'presented', 'movie', 'called', 'Russian', 'Roulette', 'game', 'kid', 'game', 'I', 'enjoyed', 'didnt', 'feel', 'worth', 'hype', 'people', 'Anyway', 'havent', 'watched', 'enjoy', 'psychotic', 'movie', 'like', 'American', 'Psycho', 'The', 'Game', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
617,"['That', 'episode', 'got', 'hooked', 'particular', 'I', 'rarely', 'binge', 'watch', 'I', 'did', 'There', 'reason', 'mega', 'hit', 'worldwide', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
294,"['Absolute', 'masterpiece', 'watch', 'It', 'excellent', 'premise', 'gripping', 'bingeworthy', 'development', 'perfectly', 'handle', 'twist', 'turn', 'fantastic', 'character', 'arc', 'overall', 'exceptional', 'writing', 'actingIts', 'near', 'realm', 'perfection', 'little', 'complain', 'I', 'nitpick', 'minor', 'gripe', 'Motivation', 'revealed', 'episode', 'morephilosophical', 'maybe', 'lost', 'translation', 'VIPs', 'acting', 'really', 'bad', 'likethey', 'supposed', 'world', 'richest', 'aholes', 'jerk', 'high', 'schooler', 'reading', 'drama', 'script', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
439,"['Wanted', 'episode', 'Managed', 'force', 'watch', 'episode', 'My', 'oh', 'utter', 'drivelWhat', 'people', 'score', 'smokingNothing', 'happensThe', 'main', 'character', 'utterly', 'unlikeableWorst', 'series', 'everSo', 'dull', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
423,"['I', 'know', 'age', 'turn', 'grumpy', 'old', 'flatulating', 'individual', 'passing', 'plenty', 'just', 'faeces', 'righteous', 'judgement', 'collapsing', 'morally', 'bankrupt', 'world', 'All', 'said', 'review', 'come', 'person', 'saw', 'Lord', 'The', 'Flies', 'superb', 'English', 'teacher', 'felt', 'worth', 'seeing', 'read', 'book', 'education', 'I', 'book', 'movie', 'traumatic', 'changed', 'life', 'But', 'probably', 'good', 'way', 'The', 'point', 'certain', 'age', 'level', 'training', 'young', 'people', 'suited', 'position', 'power', 'leadership', 'More', 'recently', 'production', 'video', 'game', 'based', 'Battle', 'Royale', 'principle', 'alert', 'ethic', 'exploiting', 'vulnerable', 'young', 'people', 'schadenfreude', 'entertainment', 'adult', 'baying', 'public', 'Sadly', 'The', 'Hunger', 'Games', 'production', 'spectacle', 'creepy', 'puppeteer', 'ahead', 'violence', 'point', 'wasnt', 'really', 'benefit', 'warning', 'younger', 'audience', 'adult', 'use', 'SPOILER', 'ALERT', 'I', 'heard', 'Squid', 'Game', 'happened', 'catch', 'Netflix', 'night', 'I', 'saw', 'episode', 'What', 'got', 'just', 'NO', 'humor', 'common', 'today', 'production', 'pure', 'blood', 'spurting', 'realistic', 'brutality', 'scene', 'giant', 'little', 'girl', 'gun', 'caught', 'movingAs', 'The', 'Hunger', 'Games', 'aesthetic', 'production', 'design', 'superb', 'explain', 'WHY', 'content', 'produced', 'place', 'Is', 'Squid', 'Game', 'entertainment', 'warning', 'And', 'Alien', 'gratuitously', 'violent', 'war', 'X', 'released', 's', 'I', 'know', 'I', 'saw', 'terrifiedMy', 'rating', 'based', 'ethic', 'SG', 'quality', 'production', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
88,"['I', 'didnt', 'want', 'watch', 'thumbnail', 'Netflix', 'looked', 'like', 'cheap', 'Money', 'Hiest', 'rip', 'The', 'trailer', 'little', 'intriqued', 'Ive', 'fair', 'share', 'battle', 'royale', 'Then', 'I', 'watched', 'I', 'glad', 'I', 'didThis', 'isnt', 'just', 'rip', 'Battle', 'Royale', 'Hunger', 'game', 'Alice', 'Borerlands', 'This', 'series', 'speaks', 'life', 'desperation', 'morality', 'poor', 'people', 'v', 'rich', 'filth', 'Almost', 'inspired', 'The', 'Parasite', 'Its', 'time', 'seen', 'wealthy', 'bet', 'poor', 'time', 'executed', 'The', 'deep', 'dive', 'different', 'character', 'plight', 'really', 'work', 'This', 'time', 'just', 'player', 'peek', 'staff', 'leader', 'The', 'motive', 'make', 'sense', 'Its', 'just', 'filthy', 'rich', 'making', 'poor', 'fightI', 'liked', 'took', 'childhood', 'game', 'deadly', 'spin', 'When', 'get', 'dark', 'really', 'doe', 'dark', 'I', 'couple', 'people', 'I', 'rooting', 'My', 'favorite', 'character', 'player', 'I', 'instantly', 'fell', 'love', 'character', 'scene', 'delightful', 'watchAll', 'actor', 'great', 'job', 'There', 'character', 'hate', 'just', 'annoying', 'wish', 'dead', 'hero', 'faux', 'hero', 'unfortunate', 'unlucky', 'Technically', 'movie', 'violence', 'gore', 'gratuitous', 'Twists', 'written', 'editing', 'couldve', 'tighter', 'cinematographer', 'capture', 'South', 'Korean', 'street', 'life', 'background', 'score', 'okay', 'Humor', 'knittedThis', 'watch', 'Netflix', 'I', 'doubt', 'season', 'isnt', 'scope']"
1101,"['The', 'gameplay', 'film', 'interesting', 'challenging', 'execution', 'end', 'feel', 'lacking', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
192,"['This', 'great', 'script', 'excellent', 'actor', 'fails', 'viewer', 'interested', 'really', 'slow', 'I', 'feeling', 'scene', 'just', 'make', 'longer', 'adding', 'little', 'plot', 'This', 'easily', 'episode', 'improve', 'lot', 'entertaining', 'value', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
240,"['Thoroughly', 'enjoyed', 'waaaay', 'truly', 'captivating', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
788,"['We', 'emotion', 'seriesOne', 'best', 'Netflix', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1027,"['The', 'great', 'worth', 'watch', 'Fantastic', 'concept', 'brilliantly', 'executed', 'stellar', 'acting', 'directingBut', 'English', 'dub', 'laughably', 'bad', 'The', 'drop', 'generous', 'watch', 'dubIgnoring', 'atrocious', 'acting', 'English', 'Squid', 'Game', 'soon', 'switch', 'Korean', 'instantly', 'turn', 'beautiful', 'piece', 'television', 'appealing', 'aged', 'overAn', 'expert', 'cinema', 'bored', 'Netflix', 'subscriber', 'enjoy', 'equally', 'best', 'show', 'Netflix', 'released', 'I', 'definitely', 'recommend', 'watching', 'It', 'thrilling', 'twist', 'fabulous', 'performance', 'Korean', 'actor', 'overall', 'great', 'story', 'If', 'havent', 'watch', 'Squid', 'Game', 'And', 'watch', 'way', 'intended']"
286,"['To', 'honest', 'cliche', 'nonsensible', 'horrible', 'artdesign', 'Whole', 'storyline', 'quite', 'boring', 'We', 'aimsystem', 'bypassed', 'old', 'man', 'beginning', 'know', 'there', 'itIt', 'high', 'rating', 'beneath', 'bad', 'tv', 'drama', 'series', 'thats', 'just', 'notbad', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
327,"['Gripping', 'South', 'Korean', 'Battle', 'Royale', 'theme', 'based', 'playing', 'game', 'huge', 'cash', 'prize', 'The', 'Aesthetics', 'memorable', 'competition', 'relentless', 'Kudos', 'Netflix', 'taking', 'original', 'regional', 'content', 'Its', 'like', 'I', 'seen', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
482,"['Im', 'huge', 'movie', 'person', 'rarely', 'I', 'watch', 'series', 'I', 'binged', 'I', 'watched', 'English', 'dub', 'forget', 'episode', 'I', 'dont', 'care', 'say', 'I', 'enjoyed', 'just', 'I', 'subtitle', 'Great', 'acting', 'awesome', 'writing', 'cool', 'concept', 'I', 'dont', 'buy', 'narrative', 'everyones', 'barking', 'bad', 'VIP', 'acting', 'They', 'likely', 'casted', 'unintelligent', 'elementary', 'This', 'actually', 'cool', 'think', 'power', 'smart', 'scripted', 'This', 'concern', 'Really', 'enjoyed', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1078,"['The', 'best', 'series', 'television', 'netflix', 'Please', 'prepare', 'SEASON', 'TWO', 'iam', 'wait', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
678,"['This', 'Korean', 'great', 'production', 'value', 'fun', 'storyline', 'best', 'AND', 'worst', 'acting', 'possible', 'However', 'thrilling', 'half', 'episode', 'later', 'suffers', 'bad', 'pacing', 'acting', 'irregularity', 'More', 'importantly', 'show', 'big', 'plot', 'twist', 'easily', 'guessed', 'watching', 'episode', 'make', 'anticlimactic', 'finale', 'Maybe', 'season', 'tie', 'loose', 'end', 'depth', 'shallow', 'plot', 'All', 'fun', 'ride', 'good', 'hype', 'letting', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
832,"['Honestly', 'Im', 'good', 'reviewer', 'series', 'great', 'watch', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
911,"['One', 'recent', 'best', 'webseries', 'Absolutely', 'entertaining', 'Must', 'watch', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
909,"['I', 'think', 'great', 'teen', 'adult', 'The', 'social', 'commentary', 'surfacelevel', 'predictable', 'I', 'know', 'supposed', 'fun', 'insane', 'plotholes', 'typical', 'overthetop', 'korean', 'acting', 'hard', 'enjoy', 'I', 'recommend', 'better', 'show', 'netflix', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
10,"['I', 'genuinely', 'enjoyed', 'beginning', 'end', 'A', 'true', 'social', 'commentary', 'humanity', 'competition', 'avarice', 'When', 'carnage', 'occurring', 'nailbiting', 'game', 'compelling', 'human', 'drama', 'fantastic', 'addition', 'kill', 'game', 'genre', 'elevated', 'Korean', 'talent', 'camera', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
461,"['SQUID', 'GAME', 'series', 'lot', 'common', 'HUNGER', 'GAMES', 'word', 'like', 'hunger', 'game', 'fantastic', 'weird', 'challenge', 'The', 'thing', 'Iliked', 'message', 'offersMoney', 'bring', 'happiness', 'people', 'kill', 'friend', 'sake', 'money', 'intresting', 'plot', 'actor', 'performance', 'good', 'burst', 'tear', 'ep', 'BUT', 'disadvantage', 'taken', 'account', 'tooo', 'violence', 'scene', 'exist', 'opinion', 'plotwist', 'expected', 'The', 'issue', 'policeman', 'begging', 'intresting', 'thought', 'help', 'competitor', 'escape', 'did', 'important', 'plot', 'exist', 'differentFinally', 'weak', 'ending', 'better', 'To', 'mind', 'lot', 'masterpiece', 'Korean', 'industry', 'reccomend', 'watch']"
377,"['U', 'got', 'Koreans', 'They', 'know', 'art', 'present', 'I', 'hooked', 'beginning', 'end', 'A', 'quite', 'original', 'production', 'lot', 'memorable', 'scene', 'remember', 'year', 'come', 'I', 'star', 'disagree', 'ending', 'doesnt', 'change', 'fact', 'stepped', 'diamond', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
862,"['I', 'liked', 'Its', 'addictive', 'paced', 'contestant', 'really', 'acted', 'wellA', 'lot', 'reviewer', 'judge', 'acting', 'VIPs', 'I', 'say', 'bad', 'acting', 'pathetically', 'boring', 'disgusting', 'people', 'visualizing', 'just', 'having', 'lot', 'money', 'make', 'specialAnd', 'end', 'pretty', 'logical', 'It', 'doesnt', 'require', 'money', 'good', 'parent', 'If', 'gamble', 'dollar', 'away', 'given', 'daughter', 'birthday', 'act', 'differently', 'having', 'million', 'bank', 'account', 'Love', 'money', 'make', 'difference', 'A', 'true', 'loving', 'father', 'game', 'motivated', 'just', 'presence', 'daughter', 'make', 'life', 'right', 'father', 'present', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
59,"['This', 'interesting', 'program', 'great', 'reviewer', 'making', 'sound', 'This', 'bunch', 'deadbeat', 'gambler', 'offered', 'opportunity', 'play', 'game', 'win', 'lot', 'money', 'die', 'violent', 'death', 'Only', 'deadbeat', 'gambler', 'option', 'play', 'game', 'knowing', 'person', 'ultimately', 'survive', 'win', 'cash', 'Basically', 'plot', 'show', 'morally', 'bankrupt', 'world', 'just', 'sad', 'It', 'isnt', 'exciting', 'fun', 'watch', 'hundred', 'people', 'die', 'bloody', 'death', 'The', 'fact', 'people', 'great', 'really', 'sad', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
718,"['This', 'hard', 'movie', 'watch', 'happen', 'real', 'life', 'Good', 'acting', 'main', 'character', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
292,"['Just', 'binge', 'episode', 'And', 'I', 'probably', 'say', 'best', 'series', 'look', 'The', 'VIPs', 'boring', 'scene', 'But', 'worth', 'If', 'watched', 'Parasite', 'loved', 'series', 'I', 'recommend', 'series', 'condition', 'dont', 'powerful', 'heart', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
596,"['This', 'possibly', 'best', 'thing', 'ive', 'watched', 'ina', 'flaw', 'VIPS', 'acting', 'actual', 'VTT', 'feel', 'like', 'Its', 'acting', 'just', 'reading', 'word', 'acting', 'believably', 'bad', 'Every', 'single', 'aspect', 'perfect', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
420,"['A', 'movie', 'way', 'short', 'required', 'character', 'cut', 'episode', 'long', 'There', 'lot', 'lull', 'moment', 'dragged', 'unnecessary', 'story', 'contributed', 'little', 'overall', 'story', 'arc', 'protagonist', 'Had', 'sliced', 'episode', 'overall', 'pacing', 'better', 'created', 'overall', 'intense', 'viewing', 'experience', 'constantly', 'kept', 'viewer', 'edge', 'A', 'little', 'trimming', 'handily', 'solid', 'experience', 'fervent', 'enrapturing', 'story', 'movesOne', 'thing', 'worth', 'commenting', 'Netflix', 'indirectly', 'spoil', 'final', 'episode', 'On', 'parental', 'guidance', 'screen', 'suicide', 'word', 'appears', 'ultimately', 'revealing', 'outcome', 'final', 'game', 'predictable', 'doe', 'confirm', 'itNot', 'bad', 'series', 'worth', 'watching', 'just', 'watch', 'episode', 'row', 'story', 'slowly', 'It', 'better', 'time', 'episode', 'build', 'anticipation']"
1154,"['Sooo', 'good', 'dammit', 'shouldve', 'got', 'plane', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1053,"['This', 'series', 'really', 'gave', 'goosebump', 'thrill', 'emotional', 'attachment', 'episode', 'th', 'game', 'VIPs', 'come', 'boom', 'whats', 'going', 'onThe', 'worst', 'series', 'VIPs', 'Idk', 'cast', 'foreigner', 'Their', 'script', 'acting', 'soooo', 'annoying', 'exaggerated', 'role', 'existence', 'So', 'unnecessary', 'Every', 'dialog', 'cringy', 'hurt', 'ear', 'Their', 'acting', 'skill', 'want', 'skip', 'series', 'just', 'fastforward', 'itThen', 'police', 'I', 'excited', 'I', 'police', 'action', 'But', 'conclusion', 'Hus', 'fate', 'Damn', 'disappointing', 'like', 'struggle', 'went', 'mean', 'nothing', 'There', 'clarity', 'fate', 'I', 'assume', 'recording', 'proof', 'sent', 'game', 'continue', 'year', 'investigation', 'mentionedth', 'game', 'th', 'game', 'VIPs', 'came', 'exciting', 'game', 'But', 'Both', 'boring', 'thrill', 'emotional', 'attachment', 'like', 'previous', 'gamesThe', 'conflict', 'gu', 'han', 'sang', 'woo', 'The', 'hell', 'It', 'rushed', 'Just', 'game', 'relationship', 'broke', 'just', 'like', 'decided', 'kill', 'And', 'suddenly', 'sang', 'woo', 'decided', 'kill', 'th', 'game', 'didnt', 'feel', 'remorse', 'guilt', 'people', 'sacrificedAfter', 'gu', 'han', 'won', 'game', 'luck', 'decided', 'did', 'money', 'point', 'did', 'help', 'Sae', 'Byeoks', 'lil', 'bro', 'Sang', 'Woos', 'mother', 'especially', 'reclaim', 'daughter', 'year', 'game', 'ended', 'What', 'And', 'just', 'finally', 'decided', 'meet', 'daughter', 'decided', 'game', 'won', 'pure', 'luck', 'Except', 'nd', 'gamePlot', 'twist', 'predictable', 'wellCouldve', 'given', 'lower', 'star', 'korean', 'actor', 'did', 'acting', 'half', 'season', 'satisfying', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
887,"['First', 'I', 'wanted', 'star', 'rating', 'As', 'comment', 'say', 'horrendous', 'cringeworthy', 'casting', 'VIPs', 'drag', 'star', 'It', 'literally', 'ruined', 'episode', 'It', 'surreal', 'just', 'bad', 'actingApart', 'gripping', 'great', 'idea', 'Had', 'idea', 'executed', 'perfection', 'easily', 'maybe', 'Im', 'big', 'fan', 'extreme', 'acting', 'thats', 'practiced', 'Korean', 'movie', 'isnt', 'different', 'The', 'actor', 'play', 'doubt', 'just', 'muchScenery', 'camerawork', 'story', 'pretty', 'doneBut', 'really', 'make', 'series', 'unique', 'worth', 'watching', 'idea', 'No', 'matter', 'like', 'korean', 'filmstyle', 'acting', 'definitely', 'watch', 'wont', 'regret', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
270,"['First', 'episode', 'great', 'excellent', 'introduction', 'character', 'got', 'careful', 'worldbuilding', 'clever', 'shocking', 'game', 'increasing', 'suspense', 'episode', 'peak', 'showBy', 'episode', 'player', 'left', 'couple', 'important', 'character', 'Thats', 'go', 'downhillthe', 'fifth', 'game', 'entirely', 'luck', 'based', 'running', 'order', 'practically', 'determines', 'pas', 'It', 'weed', 'lot', 'player', 'giving', 'finalist', 'nowherethe', 'winner', 'predictable', 'uncertainty', 'removed', 'prior', 'final', 'game', 'confrontation', 'felt', 'VIPS', 'abomination', 'ruin', 'episode', 'lotThe', 'cop', 'lost', 'brother', 'plot', 'resolved', 'underwhelming', 'wayFront', 'man', 'mystery', 'got', 'position', 'redeeming', 'quality', 'cool', 'maskThe', 'host', 'grand', 'scheme', 'underwhelming', 'predictablethe', 'year', 'later', 'epilogue', 'just', 'depressing', 'maybe', 'intentionAll', 'I', 'feel', 'couldve', 'better', 'Its', 'like', 'theyve', 'run', 'idea', 'end']"
772,"['Very', 'straight', 'boring', 'special', 'watch', 'time', 'wasting', 'dont', 'know', 'f', 'With', 'rating', 'review', 'guy', 'dont', 'try', 'life', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
848,"['Being', 'fan', 'Korean', 'cinema', 'I', 'intrigued', 'series', 'weekend', 'addicted', 'episode', 'I', 'especially', 'intrigued', 'I', 'know', 'Jung', 'HoYeon', 'fashion', 'industry', 'worked', 'fashion', 'show', 'Didnt', 'know', 'act', 'did', 'look', 'unattractive', 'role', 'called', 'The', 'VIPS', 'manner', 'portrayed', 'It', 'vulgar', 'crude', 'racist', 'total', 'turn', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
328,"['This', 'mustwatch', 'series', 'Its', 'unique', 'edge', 'bed', 'right', 'season', 'The', 'ending', 'expected', 'interesting', 'I', 'wait', 'season', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
753,"['Great', 'acting', 'heart', 'soul', 'lot', 'action', 'hard', 'decision', 'making', 'A', 'tad', 'slow', 'ep', 'I', 'look', 'away', 'At', 'time', 'I', 'wanted', 'I', 'just', 'Definitely', 'recommend', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1110,"['Original', 'concept', 'final', 'satisfy', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
424,"['The', 'story', 'great', 'acting', 'extremely', 'bad', 'The', 'dialogue', 'durnig', 'game', 'totally', 'meaningless', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1001,"['Many', 'part', 'predictable', 'factor', 'increasing', 'curiosity', 'Wont', 'add', 'part', 'predictable', 'cause', 'I', 'want', 'spoiler', 'freeThe', 'acting', 'main', 'char', 'excellent', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
